id,size,color,source,target
,,#E59283,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A47,1930 - 1940,Ukranian
,,#84B5B42,1930 - 1940,1932
,,#D1605E,1932,"Гурієв, Олекса: Дружинники: [Вірш], № 04"
,,#E59284,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A48,1920 - 1930,Ukranian
,,#84B5B74,1920 - 1930,1927
,,#84B5B75,1927,"Гуцал, Роман: На вовків: Оповідання, № 09"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59284,1920 - 1930,Ukranian
,,#F2A2A48,1920 - 1930,1927
,,#84B5B43,1927,"Дейч, Герман: Моряк і пані: Оповідання, № 15"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59285,1920 - 1930,Ukranian
,,#F2A2A49,1920 - 1930,1927
,,#84B5B73,1927,"Демчук О: Воронове горе: Оповідання, № 38"
,,#84B5B74,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59285,1930 - 1940,1932
,,#F2A2A49,1932,"Демчук О: Хід з козирного короля: Урив, із роману «Чорноземля», № 01"
,,#84B5B44,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59286,1930 - 1940,1932
,,#F2A2A50,1932,"Дем’яненко В: Мій день: 3 циклю «Чер-воноармійські оповідання»: Оповідання, № 5/6"
,,#84B5B72,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B73,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59286,1926,"Дикий, Антон [Антин]: «Ви мені вчора приснились...»: [Поезія], № 23"
,,#84B5B42,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59284,1920 - 1930,1926
,,#F2A2A48,1926,"Дикий, Антон [Антин]: Вчора: [Вірш], № 04"
,,#84B5B43,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59285,1920 - 1930,1929
,,#F2A2A49,1929,"Дикий, Антон [Антин]: Дайте вдарить!: [Вірш], № 27"
,,#84B5B76,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B77,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59285,1926,"Дикий, Антон [Антин]: До села: [Вірш], № 21"
,,#F2A2A49,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B44,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1930
,,#E59286,1930,"Дикий, Антон [Антин]: Кирило Стрюк: Оповідання, № 05"
,,#F2A2A50,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B75,1930 - 1940,Ukranian
,,#84B5B76,1930 - 1940,1930
,,#D1605E,1930,"Дикий, Антон [Антин]: Кирило Стрюк: Оповідання, № 06"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B45,1920 - 1930,1927
,,#D1605E,1927,"Дикий, Антон [Антин]: Мідь: [Вірш], № 51"
,,#E59287,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A51,1930 - 1940,Ukranian
,,#84B5B4,1930 - 1940,1933
,,#84B5B3,1933,"Дикий, Антон [Антин]: Пісня: («Ми сієм золото-зерно...»): [Поезія], № 04"
,,#84B5B3,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59284,1930 - 1940,1933
,,#F2A2A48,1933,"Дикий, Антон [Антин]: Пісня: («Співає в полі тракторист...»): [Поезія], № 8/9"
,,#84B5B43,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59285,1920 - 1930,1926
,,#F2A2A49,1926,"Дикий, Антон [Антин]: «Упали прозолоті тіні...»: [Поезія], № 10"
,,#84B5B76,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B77,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1928
,,#E59285,1928,"Димний М: Далечінь кличе: Новела, № 12"
,,#F2A2A49,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B44,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1929
,,#E59286,1929,"Дмитерко, Любомир: Сонячна лірика: [Вірш], № 33"
,,#F2A2A50,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B75,1930 - 1940,Ukranian
,,#84B5B76,1930 - 1940,1931
,,#D1605E,1931,"Добровольський С: Директорів проєкт: (Розд. із роману «Маяк»), № 17/18"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B45,1920 - 1930,1926
,,#D1605E,1926,"Доленго М: Серпень: [Вірш], № 17"
,,#E59287,1990 - 2000,Ukraine. Literature in Ukranian
,,#F2A2A51,1990 - 2000,Ukranian
,,#84B5B42,1990 - 2000,1998
,,#D1605E,1998,"Донець, Андрій: Запорожець за Йорданом, або Як Василько Яворський терористом був: Оповідання, № 01"
,,#E59284,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A48,1920 - 1930,Ukranian
,,#84B5B43,1920 - 1930,1926
,,#D1605E,1926,"Донченко, Олесь: Вчора: [Вірш], № 24"
,,#E59285,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A49,1920 - 1930,Ukranian
,,#84B5B76,1920 - 1930,1926
,,#84B5B77,1926,"Донченко, Олесь: Курінь: [Вірш], № 20"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59285,1920 - 1930,Ukranian
,,#F2A2A49,1920 - 1930,1928
,,#84B5B44,1928,"Донченко, Олесь: Первісний степ: Оповідання, № 36"
,,#D1605E,1930 - 1940,Ukraine. Literature in Ukranian
,,#E59286,1930 - 1940,Ukranian
,,#F2A2A50,1930 - 1940,1933
,,#84B5B75,1933,"Донченко, Олесь: Переможець: Урив, з роману, № 05"
,,#84B5B76,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59286,1930 - 1940,1931
,,#F2A2A50,1931,"Донченко, Олесь: Перші кроки: Урив, з повісті «Дві весни», № 25"
,,#84B5B45,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1927
,,#F2A2A51,1927,"Донченко, Олесь: Сніги: [Вірш], № 07"
,,#84B5B42,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59284,1920 - 1930,1926
,,#F2A2A48,1926,"Донченко, Олесь: Червоноармієць: Поема, № 04"
,,#84B5B43,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59285,1930 - 1940,1932
,,#F2A2A49,1932,"Донченко, Олесь: Шкло, що не б’ється: Урив, з роману«Зоряна фортеця», № 17/18"
,,#84B5B76,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B77,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59285,1926,"Досвітній Ол: Неофіти й ветеран: Урив, з роману «Хто?», № 10"
,,#F2A2A49,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B44,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59286,1926,"Драй-Хмара М: «Білі вишні, ще й білі марелі...»: [Поезія], № 20"
,,#F2A2A50,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B75,1920 - 1930,Ukranian
,,#84B5B76,1920 - 1930,1926
,,#D1605E,1926,"Драй-Хмара М: Завірюха: [Вірш], № 04"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B45,1920 - 1930,1926
,,#D1605E,1926,"Драй-Хмара М: «Мені сниться: я знов в Поділах...»: [Поезія], № 10"
,,#E59287,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A51,1930 - 1940,Ukranian
,,#84B5B74,1930 - 1940,1930
,,#84B5B75,1930,"Дрогобицький, Яким: Смерть шляхтича Пурцля: Оповідання, № 33/34"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59287,1920 - 1930,Ukranian
,,#84B5B43,1920 - 1930,1929
,,#D1605E,1929,"Дубінський І. З: устріч з отаманом Палієм: Спогади командира полка червоних козаків: Оповідання, № 40"
,,#E59285,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A49,1920 - 1930,Ukranian
,,#84B5B44,1920 - 1930,1925
,,#D1605E,1925,"Дубков, Єфим [Юх.]: Донбас: [Вірш], № 19"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B78,1920 - 1930,1925
,,#84B5B79,1925,"Дубков, Єфим [Юх.]: «Европа - потяг мій у русі...»: [Поезії], № 08"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59286,1920 - 1930,Ukranian
,,#F2A2A50,1920 - 1930,1925
,,#84B5B45,1925,"Дубков, Єфим [Юх.]: На путь вагон!: [Вірш], № 02"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59287,1920 - 1930,Ukranian
,,#F2A2A51,1920 - 1930,1925
,,#84B5B77,1925,"Дубков, Єфим [Юх.]: Пісня рудокопа: [Вірш], № 20"
,,#84B5B78,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1925
,,#F2A2A51,1925,"Дубков, Єфим [Юх.]: Радянський шлях: [Вірш], № 12"
,,#84B5B46,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59288,1920 - 1930,1925
,,#F2A2A52,1925,"Єгорський В: Гади: Оповідання, № 01"
,,#84B5B4,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B3,1920 - 1930,Ukranian
,,#84B5B3,1920 - 1930,1927
,,#D1605E,1927,"Жигалка [Жигалко], Сергій: Слід заячий: Оповідання, № 1/3"
,,#E59285,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A49,1920 - 1930,Ukranian
,,#84B5B44,1920 - 1930,1925
,,#D1605E,1925,"Жигалка [Жигалко], Сергій: Тумба: Оповідання, № 08"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B78,1920 - 1930,1928
,,#84B5B79,1928,"Жигалка [Жигалко], Сергій: Чого хочуть хінці?: Оповідання, № 16"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59286,1920 - 1930,Ukranian
,,#F2A2A50,1920 - 1930,1927
,,#84B5B45,1927,"Жилко, Юрій: Кам’яна баба: Урив, з поеми, № 41"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59287,1920 - 1930,Ukranian
,,#F2A2A51,1920 - 1930,1925
,,#84B5B77,1925,"Журба, Андрій: Жило собі село: Оповідання, № 20"
,,#84B5B78,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1929
,,#F2A2A51,1929,"Журний, Мірко: Струсонулось: Гумореска, № 49/50"
,,#84B5B46,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59288,1920 - 1930,1929
,,#F2A2A52,1929,"Журний, Мірко: Чорні дні: Оповідання, № 29"
,,#84B5B43,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59285,1920 - 1930,1926
,,#F2A2A49,1926,"Забіла, Наталя: Балада півночі: [Вірш], № 01"
,,#84B5B44,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59286,1920 - 1930,1926
,,#F2A2A50,1926,"Забіла, Наталя: Романтична історія: Оповідання, № 17"
,,#84B5B78,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B79,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1933
,,#E59286,1933,"Загоруйко П: Аварія: Оповідання, № 12"
,,#F2A2A50,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B45,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1927
,,#E59287,1927,"Загоруйко П: Раби: Оповідання, № 24"
,,#F2A2A51,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B77,1920 - 1930,Ukranian
,,#84B5B78,1920 - 1930,1926
,,#D1605E,1926,"Загоруйко П: Установа пані Кейт: Оповідання, № 20"
,,#E59287,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A51,1920 - 1930,Ukranian
,,#84B5B46,1920 - 1930,1926
,,#D1605E,1926,"Запорожець П: Квартали: [Вірш], № 20"
,,#E59288,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A52,1930 - 1940,Ukranian
,,#84B5B43,1930 - 1940,1930
,,#D1605E,1930,"Зимний, Леонід: Марш: [Вірш], № 06"
,,#E59285,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A49,1920 - 1930,Ukranian
,,#84B5B44,1920 - 1930,1929
,,#D1605E,1929,"Златін Гр: Симулянти: Гумореска, № 26"
,,#E59286,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A50,1920 - 1930,Ukranian
,,#84B5B78,1920 - 1930,1927
,,#84B5B79,1927,"Золотарьов Ю: Лист американського президента: Оповідання, № 29"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59286,1920 - 1930,Ukranian
,,#F2A2A50,1920 - 1930,1928
,,#84B5B45,1928,"Зорін, Володимир [Вл.]: Заповіт ротного: (Епізод з громадян, війни): Оповідання, № 45"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59287,1920 - 1930,Ukranian
,,#F2A2A51,1920 - 1930,1929
,,#84B5B77,1929,"Зорін, Володимир [Вл.]: На кордоні: (Епізод з громадян, війни):Оповідання, № 08"
,,#84B5B78,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1929
,,#F2A2A51,1929,"Зорін, Володимир [Вл.]: У хуторі Бичок: Оповідання, № 46"
,,#84B5B46,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59288,1920 - 1930,1928
,,#F2A2A52,1928,"Зоря Ю: Робкор - поетові: [Вірш], № 50"
,,#84B5B76,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B77,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1930
,,#E59288,1930,"Іванов [Іванів], Мик: Дванадцять: [Вірш], № 01"
,,#84B5B44,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59286,1930 - 1940,1930
,,#F2A2A50,1930,"Іванов [Іванів], Мик: Донбас: [Вірш], № 07"
,,#84B5B45,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1925
,,#F2A2A51,1925,"Іванов (Іванів), Павло: √1.000 крб. = X: Оповідання, № 18"
,,#84B5B80,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B81,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1925
,,#E59287,1925,"Іванов (Іванів), Павло: Лі-Пен-Чан - комсомой-ла: Оповідання, № 02"
,,#F2A2A51,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B46,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1925
,,#E59288,1925,"Іванов (Іванів), Павло: На «понт»: Оповідання, № 09"
,,#F2A2A52,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B79,1920 - 1930,Ukranian
,,#84B5B80,1920 - 1930,1926
,,#D1605E,1926,"Іванов (Іванів), Павло: Проклятий телефон: Оповідання, № 08"
,,#E59288,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A52,1930 - 1940,Ukranian
,,#84B5B47,1930 - 1940,1930
,,#D1605E,1930,"Іванов (Іванів), Павло: Станція Березань: Урив, з кн. «Колгосп з сивою бородою», № 18"
,,#E59289,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A53,1930 - 1940,Ukranian
,,#84B5B4,1930 - 1940,1930
,,#84B5B3,1930,"Іванович Вл: Морська бригада: [Вірш], № 35/36"
,,#84B5B3,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59286,1920 - 1930,1926
,,#F2A2A50,1926,"Іволгін Вол: На фронті п’ятої бойової: Оповідання, № 11"
,,#84B5B45,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1929
,,#F2A2A51,1929,"Іволгін Вол: Нотатки унтер-офіцера: Оповідання, № 29"
,,#84B5B80,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B81,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1931
,,#E59287,1931,"Івченко, Леонід: Товаришеві: [Вірш], № 09"
,,#F2A2A51,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B46,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1928
,,#E59288,1928,"Іранців, Назарян: Коваль Гааве: (Перська легенда): Оповідання, № 52"
,,#F2A2A52,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B79,1920 - 1930,Ukranian
,,#84B5B80,1920 - 1930,1926
,,#D1605E,1926,"Ірчан, Мирослав: Борщовий магнат: Урив, з оповід. «Міліонери», № 18"
,,#E59288,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A52,1920 - 1930,Ukranian
,,#84B5B47,1920 - 1930,1926
,,#D1605E,1926,"Ірчан, Мирослав: Із сніжної Канади: [Вірш], № 11"
,,#E59289,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A53,1930 - 1940,Ukranian
,,#84B5B44,1930 - 1940,1932
,,#D1605E,1932,"Ірчан, Мирослав: Пляцдарм: (Урив, з п’єси), № 08"
,,#E59286,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A50,1930 - 1940,Ukranian
,,#84B5B45,1930 - 1940,1930
,,#D1605E,1930,"Йогансен, Майк [Михайло]: Баляда: [Вірш], № 18"
,,#E59287,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A51,1930 - 1940,Ukranian
,,#84B5B80,1930 - 1940,1930
,,#84B5B81,1930,"Йогансен, Майк [Михайло]: Кінець Майкла Паркера: Оповідання, № 22"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59287,1920 - 1930,Ukranian
,,#F2A2A51,1920 - 1930,1925
,,#84B5B46,1925,"Йогансен, Майк [Михайло]: Ленінська картка: Оповідання, № 02"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59288,1920 - 1930,Ukranian
,,#F2A2A52,1920 - 1930,1925
,,#84B5B79,1925,"Йогансен, Майк [Михайло]: Майборода: Оповідання, № 11"
,,#84B5B80,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59288,1920 - 1930,1925
,,#F2A2A52,1925,"Йогансен, Майк [Михайло]: Майборода: Оповідання, № 18"
,,#84B5B47,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59289,1920 - 1930,1925
,,#F2A2A53,1925,"Йогансен, Майк [Михайло]: Майборода й сатана: Оповідання, № 16"
,,#84B5B44,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59286,1920 - 1930,1926
,,#F2A2A50,1926,"Йогансен, Майк [Михайло]: Павза: [Вірш], № 05"
,,#84B5B45,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1925
,,#F2A2A51,1925,"Йогансен, Майк [Михайло]: Степ: [Вірш], № 19"
,,#84B5B80,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B81,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59287,1926,"К. Г: Базар: Гумореска, № 04"
,,#F2A2A51,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B46,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59288,1926,"К. Г: Вулиця вечірня: Оповідання, № 03"
,,#F2A2A52,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B79,1930 - 1940,Ukranian
,,#84B5B80,1930 - 1940,1930
,,#D1605E,1930,"Калиновський А: Безпритульний табір: [Вірш], № 10/11"
,,#E59288,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A52,1920 - 1930,Ukranian
,,#84B5B47,1920 - 1930,1929
,,#D1605E,1929,"Кальницький Я: Життьовий факт: Оповідання, № 48"
,,#E59289,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A53,1930 - 1940,Ukranian
,,#84B5B78,1930 - 1940,1933
,,#84B5B79,1933,"Кальницький Я: Земля крутиться: Новела, № 8/9"
,,#D1605E,1930 - 1940,Ukraine. Literature in Ukranian
,,#E59289,1930 - 1940,Ukranian
,,#84B5B45,1930 - 1940,1930
,,#D1605E,1930,"Кальницький Я: Рятуйте!: Оповідання, № 35/36"
,,#E59287,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A51,1930 - 1940,Ukranian
,,#84B5B46,1930 - 1940,1934
,,#D1605E,1934,"Кальницький Я: Смерть Мартина Меєра: Новела, № 08"
,,#E59288,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A52,1930 - 1940,Ukranian
,,#84B5B82,1930 - 1940,1930
,,#84B5B83,1930,"Кальницький Я: Шість пактів: Оповідання, № 27"
,,#D1605E,1930 - 1940,Ukraine. Literature in Ukranian
,,#E59288,1930 - 1940,Ukranian
,,#F2A2A52,1930 - 1940,1932
,,#84B5B47,1932,"Каляник [Калянник], Іван: З книги «Дорога на Схід»: Верблюд, № 23/24"
,,#D1605E,1930 - 1940,Ukraine. Literature in Ukranian
,,#E59289,1930 - 1940,Ukranian
,,#F2A2A53,1930 - 1940,1932
,,#84B5B81,1932,"Каляник [Калянник], Іван: Елеватор, № 23/24"
,,#84B5B82,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59289,1930 - 1940,1932
,,#F2A2A53,1932,"Каляник [Калянник], Іван: Пісня: [Вірші], № 23/24"
,,#84B5B48,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59290,1930 - 1940,1934
,,#F2A2A54,1934,"Каляник [Калянник], Іван: Оповідання центр-форварда: [Вірш], № 16"
,,#84B5B4,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B3,1930 - 1940,Ukranian
,,#84B5B3,1930 - 1940,1933
,,#D1605E,1933,"Каляник [Калянник], Іван: Урожайна пісня: [Вірш], № 23"
,,#E59287,1930 - 1940,Ukraine. Literature in Ukranian
,,#F2A2A51,1930 - 1940,Ukranian
,,#84B5B46,1930 - 1940,1931
,,#D1605E,1931,"Кацдиба Ф: Американці: Урив, з кн. «Повість про Тракторобуд», № 26/27"
,,#E59288,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A52,1920 - 1930,Ukranian
,,#84B5B82,1920 - 1930,1925
,,#84B5B83,1925,"Кардиналовська Л: Будуємо!: [Вірш], № 18"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59288,1920 - 1930,Ukranian
,,#F2A2A52,1920 - 1930,1927
,,#84B5B47,1927,"Кардиналовська Л: Діямант: Оповідання, № 51"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59289,1920 - 1930,Ukranian
,,#F2A2A53,1920 - 1930,1927
,,#84B5B81,1927,"Кардиналовська Л: Друг: Оповідання, № 13"
,,#84B5B82,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59289,1920 - 1930,1926
,,#F2A2A53,1926,"Кардиналовська Л: Загибель щасливого міста: Оповідання, № 23"
,,#84B5B48,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59290,1920 - 1930,1926
,,#F2A2A54,1926,"Кардиналовська Л: Лист: [Вірш], № 01"
,,#84B5B45,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59287,1920 - 1930,1928
,,#F2A2A51,1928,"Кариков [Карик], Матвій: Вітер: [Вірш], № 06"
,,#84B5B46,1930 - 1940,Ukraine. Literature in Ukranian
,,#D1605E,1930 - 1940,Ukranian
,,#E59288,1930 - 1940,1930
,,#F2A2A52,1930,"Кариков [Карик], Матвій: Дорога боїв. 1915: [Вірш], № 27"
,,#84B5B82,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B83,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1931
,,#E59288,1931,"Кахан М: Стан облоги: Оповідання, № 20/21"
,,#F2A2A52,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B47,1920 - 1930,Ukranian
,,#D1605E,1920 - 1930,1926
,,#E59289,1926,"Качура, Яків: Зруйнована ідея: Оповідання, № 24"
,,#F2A2A53,1920 - 1930,Ukraine. Literature in Ukranian
,,#84B5B81,1920 - 1930,Ukranian
,,#84B5B82,1920 - 1930,1925
,,#D1605E,1925,"Квітограй І: Вечірні мазки: [Вірш], № 22/23"
,,#E59289,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A53,1920 - 1930,Ukranian
,,#84B5B48,1920 - 1930,1925
,,#D1605E,1925,"Квітограй І: Свято: [Вірш], № 08"
,,#E59290,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A54,1920 - 1930,Ukranian
,,#84B5B45,1920 - 1930,1925
,,#D1605E,1925,"Кириленко, Іван: Завод ім. Петровського: (Поема-допис), № 01"
,,#E59287,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A51,1920 - 1930,Ukranian
,,#84B5B46,1920 - 1930,1925
,,#D1605E,1925,"Кісельов І: Записки Кольки Голоштаного: Оповідання, № 17"
,,#E59288,1920 - 1930,Ukraine. Literature in Ukranian
,,#F2A2A52,1920 - 1930,Ukranian
,,#84B5B82,1920 - 1930,1927
,,#84B5B83,1927,"Клоччя, Андрій: Вапняк: Оповідання, № 23"
,,#D1605E,1920 - 1930,Ukraine. Literature in Ukranian
,,#E59288,1920 - 1930,Ukranian
,,#F2A2A52,1920 - 1930,1927
,,#84B5B47,1927,"Ко, Антоша: Некролог: Гумор, оповід, № 39"
,,#D1605E,1930 - 1940,Ukraine. Literature in Ukranian
,,#E59289,1930 - 1940,Ukranian
,,#F2A2A53,1930 - 1940,1931
,,#84B5B81,1931,"Кобець О: Як мене били: Урив, з кн. «Записки полоненого», № 01"
,,#84B5B82,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59289,1920 - 1930,1926
,,#F2A2A53,1926,"Коваленко Я: На розі: [Вірш], № 18"
,,#84B5B48,1920 - 1930,Ukraine. Literature in Ukranian
,,#D1605E,1920 - 1930,Ukranian
,,#E59290,1920 - 1930,1926
,,#F2A2A54,1926,"Коваленко Я: «Цвітуть морози на світанку...»: [Поезія], № 23"
,,#84B5B80,1930 - 1940,Ukraine. Literature in Ukranian
,,#84B5B81,1930 - 1940,Ukranian
,,#D1605E,1930 - 1940,1931
,,#E59290,1931,"Коваль, Семен: Старий шахтар: Оповідання, № 10"
